T	u1n	u2n
0.05,31999.9755,-0.49000000000000005,9.8,0.5
0.1,31999.926744389686,-0.9751122062611187,9.702275536639265,0.009157847490232083
0.15000000000000002,31999.853733401153,-1.4602197706708062,9.702275684418202,0.009157903302457599
0.2,31999.756467420248,-1.9453196180692711,9.702275905715535,0.00915798688128561
0.25,31999.63494698658,-2.4304086733087225,9.702276200530099,0.009158098227034634
0.3,31999.489172793517,-2.915483861275413,9.702276568860276,0.009158237340099712
0.35,31999.319145688172,-3.4005421069116855,9.702277010703968,0.00915840422095241
0.39999999999999997,31999.12486667141,-3.885580335238031,9.702277526058632,0.009158598870140786
0.44999999999999996,31998.90633689784,-4.370595471375148,9.702278114921244,0.009158821288289402
0.49999999999999994,31998.66355767581,-4.855584440566012,9.702278777288326,0.009159071476099265
0.5499999999999999,31998.3965304674,-5.340544168197962,9.70227951315594,0.009159349434347838
0.6,31998.105256888408,-5.825471579824788,9.702280322519675,0.009159655163888978
0.65,31997.789738708347,-6.310363601188833,9.702281205374664,0.009159988665652945
0.7000000000000001,31997.449977850436,-6.795217158243115,9.702282161715571,0.009160349940646349
0.7500000000000001,31997.085976391576,-7.280029177173453,9.7022831915366,0.009160738989952094
0.8000000000000002,31996.697736562353,-7.764796584420615,9.702284294831491,0.009161155814729396
0.8500000000000002,31996.28526074702,-8.249516306702478,9.70228547159352,0.009161600416213684
0.9000000000000002,31995.84855148347,-8.734185271036214,9.702286721815502,0.00916207279571658
0.9500000000000003,31995.38761146323,-9.218800404760481,9.702288045489782,0.009162572954625858
1.0000000000000002,31994.902443531453,-9.703358635557642,9.702289442608256,0.009163100894405392
1.0500000000000003,31994.39305068688,-10.187856891476006,9.702290913162342,0.009163656616595081
1.1000000000000003,31993.85943608183,-10.672292100952085,9.702292457143002,0.009164240122810835
1.1500000000000004,31993.30160302219,-11.156661192832878,9.702294074540731,0.009164851414744463
1.2000000000000004,31992.71955496737,-11.640961096398179,9.702295765345571,0.009165490494163658
1.2500000000000004,31992.1132955303,-12.125188741382905,9.702297529547089,0.009166157362911922
1.3000000000000005,31991.4828284774,-12.609341057999451,9.702299367134394,0.009166852022908466
1.3500000000000005,31990.828157728552,-13.093414976960084,9.702301278096131,0.009167574476148181
1.4000000000000006,31990.14928735708,-13.577407429499342,9.70230326242049,0.009168324724701556
1.4500000000000006,31989.446221589707,-14.061315347396485,9.702305320095189,0.009169102770714569
1.5000000000000007,31988.718964806558,-14.545135662997964,9.702307451107481,0.009169908616408658
1.5500000000000007,31987.967521541097,-15.02886530923992,9.70230965544417,0.009170742264080593
1.6000000000000008,31987.191896480115,-15.512501219670726,9.702311933091586,0.009171603716102433
1.6500000000000008,31986.392094463692,-15.996040328473546,9.702314284035605,0.009172492974921401
1.7000000000000008,31985.568120485168,-16.479479570488945,9.702316708261629,0.009173410043059818
1.7500000000000009,31984.719979691105,-16.96281588123752,9.702319205754609,0.009174354923114995
1.800000000000001,31983.847677381258,-17.44604619694259,9.702321776499033,0.00917532761775915
1.850000000000001,31982.95121900853,-17.929167454552882,9.702324420478925,0.009176328129739285
1.900000000000001,31982.030610178943,-18.412176591765302,9.70232713767784,0.00917735646187712
1.950000000000001,31981.08585665159,-18.895070547047716,9.702329928078886,0.009178412617068952
2.000000000000001,31980.116964338606,-19.37784625966178,9.702332791664697,0.00917949659828557
2.0500000000000007,31979.123939305122,-19.860500669685816,9.702335728417449,0.009180608408572129
2.1000000000000005,31978.10678776922,-20.343030718037728,9.702338738318867,0.009181748051048051
2.1500000000000004,31977.065516101895,-20.825433346497945,9.702341821350194,0.009182915528906899
